date,ndc,drug_name,category,rx_fill_count,units_dispensed
2024-01-05,57237-0211-01,Azithromycin 250mg,seasonal,7,42
2024-01-05,57237-0221-01,Albuterol Inhaler,seasonal,14,14
2024-01-05,57237-0231-01,Oseltamivir 75mg,seasonal,6,60
2024-01-05,57237-0241-01,Cetirizine 10mg,seasonal,6,360
2024-01-05,57237-0242-01,Loratadine 10mg,seasonal,10,660
2024-01-05,57237-0243-01,Fexofenadine 180mg,seasonal,5,210
2024-01-05,57237-0251-01,Fluticasone Nasal 50mcg,seasonal,2,2
2024-01-05,57237-0261-01,Prednisone 20mg,seasonal,7,43
2024-01-05,57237-0271-01,Doxycycline 100mg,seasonal,2,28
2024-01-05,57237-0281-01,Cephalexin 500mg,seasonal,9,106
2024-01-05,57237-0291-01,Trimethoprim/Sulfa DS,seasonal,4,48
2024-01-05,57237-0301-01,Promethazine 25mg,seasonal,4,64
2024-01-05,57237-0311-01,Ondansetron 4mg,seasonal,3,36
2024-01-05,57237-0401-01,Ibuprofen 600mg,other,7,300
2024-01-05,57237-0402-01,Ibuprofen 800mg,other,6,240
2024-01-05,57237-0411-01,Cyclobenzaprine 10mg,other,4,75
2024-01-05,57237-0421-01,Tramadol 50mg,other,8,360
2024-01-05,57237-0431-01,Oxycodone/APAP 5/325mg,other,3,80
2024-01-05,57237-0441-01,Methylprednisolone 4mg,other,3,63
2024-01-05,57237-0451-01,Clonazepam 0.5mg,other,4,360
2024-01-05,57237-0461-01,Alprazolam 0.5mg,other,1,30
2024-01-05,57237-0471-01,Zolpidem 10mg,other,2,60
2024-01-05,57237-0481-01,Hydroxyzine 25mg,other,6,300
2024-01-05,57237-0491-01,Linaclotide 145mcg,other,1,30
2024-01-05,57237-0501-01,Insulin Glargine U-100,other,5,7
2024-01-05,57237-0511-01,Insulin Aspart U-100,other,2,2
2024-01-05,57237-0521-01,Methotrexate 2.5mg,other,3,16
2024-01-05,57237-0531-01,Allopurinol 300mg,other,3,210
2024-01-05,57237-0541-01,Colchicine 0.6mg,other,6,300
2024-01-05,57237-0551-01,Finasteride 5mg,other,2,120
2024-01-05,57237-0561-01,Sildenafil 50mg,other,5,84
2024-01-05,57237-0571-01,Topiramate 25mg,other,2,60
2024-01-05,57237-0581-01,Quetiapine 25mg,other,3,210
2024-01-05,57237-0591-01,Aripiprazole 10mg,other,1,30
2024-01-05,57237-0601-01,Duloxetine 30mg,other,3,210
2024-01-05,57237-0611-01,Venlafaxine ER 75mg,other,7,330
2024-01-05,57237-0621-01,Memantine 10mg,other,1,30
2024-01-05,57237-0631-01,Donepezil 10mg,other,4,120
2024-01-05,57237-0641-01,Rosuvastatin 20mg,other,9,510
2024-01-05,57237-0651-01,Ezetimibe 10mg,other,2,120
2024-01-05,57237-0661-01,Clopidogrel 75mg,other,14,1020
2024-01-05,57237-0671-01,Warfarin 5mg,other,4,240
2024-01-05,57237-0681-01,Rivaroxaban 20mg,other,4,300
2024-01-05,57237-0691-01,Apixaban 5mg,other,5,300
2024-01-05,57237-0701-01,Spironolactone 25mg,other,2,180
2024-01-05,57237-0711-01,Clindamycin 300mg,other,7,168
2024-01-05,57237-0721-01,Nitrofurantoin 100mg,other,3,21
2024-01-05,57237-0731-01,Ciprofloxacin 500mg,other,7,86
2024-01-05,57237-0741-01,Metronidazole 500mg,other,7,133
2024-01-05,57237-0751-01,Valacyclovir 500mg,other,7,164
2024-01-05,57237-0761-01,Acyclovir 400mg,other,4,51
2024-01-05,57237-0771-01,Fluconazole 150mg,other,2,2
2024-01-05,57237-0781-01,Nystatin Oral Susp,other,6,6
2024-01-05,57237-0791-01,Latanoprost 0.005%,other,5,5
2024-01-05,57237-0801-01,Timolol 0.5% Eye,other,3,3
2024-01-05,57237-0811-01,Metoclopramide 10mg,other,2,60
2024-01-05,57237-0821-01,Dicyclomine 20mg,other,4,210
2024-01-05,57237-0831-01,Famotidine 40mg,other,3,210
2024-01-05,57237-0841-01,Lactulose Solution,other,1,1
2024-01-05,57237-0851-01,Polyethylene Glycol 3350,other,7,7
2024-01-05,57237-0861-01,Testosterone Cypionate,other,2,2
2024-01-05,57237-0871-01,Progesterone 200mg,other,2,60
2024-01-05,57237-0881-01,Estradiol 1mg,other,5,270
2024-01-05,57237-0891-01,Norethindrone/EE,other,8,224
2024-01-06,57237-0001-01,Metformin 500mg,chronic,8,420
2024-01-06,57237-0002-01,Metformin 1000mg,chronic,6,180
2024-01-06,57237-0011-01,Lisinopril 10mg,chronic,6,240
2024-01-06,57237-0012-01,Lisinopril 20mg,chronic,8,540
2024-01-06,57237-0021-01,Atorvastatin 20mg,chronic,8,480
2024-01-06,57237-0022-01,Atorvastatin 40mg,chronic,2,180
2024-01-06,57237-0031-01,Amlodipine 5mg,chronic,6,360
2024-01-06,57237-0032-01,Amlodipine 10mg,chronic,7,210
2024-01-06,57237-0041-01,Omeprazole 20mg,chronic,11,630
2024-01-06,57237-0042-01,Omeprazole 40mg,chronic,3,210
2024-01-06,57237-0051-01,Losartan 50mg,chronic,7,390
2024-01-06,57237-0052-01,Losartan 100mg,chronic,3,150
2024-01-06,57237-0061-01,Gabapentin 300mg,chronic,7,630
2024-01-06,57237-0062-01,Gabapentin 600mg,chronic,8,720
2024-01-06,57237-0071-01,Levothyroxine 50mcg,chronic,10,540
2024-01-06,57237-0072-01,Levothyroxine 100mcg,chronic,10,660
2024-01-06,57237-0081-01,Metoprolol 25mg,chronic,13,750
2024-01-06,57237-0082-01,Metoprolol 50mg,chronic,8,420
2024-01-06,57237-0091-01,Sertraline 50mg,chronic,7,330
2024-01-06,57237-0092-01,Sertraline 100mg,chronic,6,360
2024-01-06,57237-0101-01,Escitalopram 10mg,chronic,5,210
2024-01-06,57237-0111-01,Bupropion SR 150mg,chronic,7,270
2024-01-06,57237-0121-01,Hydrochlorothiazide 25mg,chronic,7,390
2024-01-06,57237-0131-01,Furosemide 40mg,chronic,8,480
2024-01-06,57237-0141-01,Carvedilol 6.25mg,chronic,3,180
2024-01-06,57237-0151-01,Pantoprazole 40mg,chronic,11,690
2024-01-06,57237-0161-01,Montelukast 10mg,chronic,4,240
2024-01-06,57237-0171-01,Glipizide 5mg,chronic,2,120
2024-01-06,57237-0181-01,Tamsulosin 0.4mg,chronic,5,270
2024-01-06,57237-0191-01,Alendronate 70mg,chronic,3,12
2024-01-06,57237-0201-01,Amoxicillin 500mg,seasonal,6,93
2024-01-06,57237-0202-01,Amoxicillin 875mg,seasonal,10,124
2024-01-06,57237-0211-01,Azithromycin 250mg,seasonal,4,24
2024-01-06,57237-0221-01,Albuterol Inhaler,seasonal,12,12
2024-01-06,57237-0231-01,Oseltamivir 75mg,seasonal,1,10
2024-01-06,57237-0241-01,Cetirizine 10mg,seasonal,3,150
2024-01-06,57237-0242-01,Loratadine 10mg,seasonal,3,210
2024-01-06,57237-0251-01,Fluticasone Nasal 50mcg,seasonal,1,1
2024-01-06,57237-0261-01,Prednisone 20mg,seasonal,4,27
2024-01-06,57237-0271-01,Doxycycline 100mg,seasonal,2,35
2024-01-06,57237-0281-01,Cephalexin 500mg,seasonal,5,58
2024-01-06,57237-0291-01,Trimethoprim/Sulfa DS,seasonal,2,20
2024-01-06,57237-0301-01,Promethazine 25mg,seasonal,7,116
2024-01-06,57237-0311-01,Ondansetron 4mg,seasonal,4,45
2024-01-06,57237-0401-01,Ibuprofen 600mg,other,3,120
2024-01-06,57237-0402-01,Ibuprofen 800mg,other,6,210
2024-01-06,57237-0411-01,Cyclobenzaprine 10mg,other,4,105
2024-01-06,57237-0421-01,Tramadol 50mg,other,3,90
2024-01-06,57237-0441-01,Methylprednisolone 4mg,other,3,63
2024-01-06,57237-0451-01,Clonazepam 0.5mg,other,3,150
2024-01-06,57237-0461-01,Alprazolam 0.5mg,other,2,120
2024-01-06,57237-0471-01,Zolpidem 10mg,other,3,90
2024-01-06,57237-0481-01,Hydroxyzine 25mg,other,5,240
2024-01-06,57237-0491-01,Linaclotide 145mcg,other,1,90
2024-01-06,57237-0501-01,Insulin Glargine U-100,other,4,10
2024-01-06,57237-0511-01,Insulin Aspart U-100,other,2,6
2024-01-06,57237-0521-01,Methotrexate 2.5mg,other,2,16
2024-01-06,57237-0531-01,Allopurinol 300mg,other,5,390
2024-01-06,57237-0541-01,Colchicine 0.6mg,other,3,180
2024-01-06,57237-0551-01,Finasteride 5mg,other,2,180
2024-01-06,57237-0561-01,Sildenafil 50mg,other,3,36
2024-01-06,57237-0571-01,Topiramate 25mg,other,2,180
2024-01-06,57237-0581-01,Quetiapine 25mg,other,3,210
2024-01-06,57237-0591-01,Aripiprazole 10mg,other,1,30
2024-01-06,57237-0601-01,Duloxetine 30mg,other,4,240
2024-01-06,57237-0611-01,Venlafaxine ER 75mg,other,7,390
2024-01-06,57237-0621-01,Memantine 10mg,other,3,120
2024-01-06,57237-0631-01,Donepezil 10mg,other,1,30
2024-01-06,57237-0641-01,Rosuvastatin 20mg,other,8,480
2024-01-06,57237-0651-01,Ezetimibe 10mg,other,3,150
2024-01-06,57237-0661-01,Clopidogrel 75mg,other,3,150
2024-01-06,57237-0671-01,Warfarin 5mg,other,2,180
2024-01-06,57237-0681-01,Rivaroxaban 20mg,other,2,120
2024-01-06,57237-0691-01,Apixaban 5mg,other,5,300
2024-01-06,57237-0711-01,Clindamycin 300mg,other,4,105
2024-01-06,57237-0721-01,Nitrofurantoin 100mg,other,1,7
2024-01-06,57237-0731-01,Ciprofloxacin 500mg,other,2,24
2024-01-06,57237-0741-01,Metronidazole 500mg,other,1,14
2024-01-06,57237-0751-01,Valacyclovir 500mg,other,3,67
2024-01-06,57237-0761-01,Acyclovir 400mg,other,2,14
2024-01-06,57237-0781-01,Nystatin Oral Susp,other,2,2
2024-01-06,57237-0791-01,Latanoprost 0.005%,other,1,1
2024-01-06,57237-0811-01,Metoclopramide 10mg,other,6,180
2024-01-06,57237-0821-01,Dicyclomine 20mg,other,5,180
2024-01-06,57237-0831-01,Famotidine 40mg,other,8,540
2024-01-06,57237-0851-01,Polyethylene Glycol 3350,other,8,8
2024-01-06,57237-0861-01,Testosterone Cypionate,other,1,1
2024-01-06,57237-0871-01,Progesterone 200mg,other,2,60
2024-01-06,57237-0881-01,Estradiol 1mg,other,3,90
2024-01-06,57237-0891-01,Norethindrone/EE,other,3,84
2024-01-07,57237-0001-01,Metformin 500mg,chronic,8,540
2024-01-07,57237-0002-01,Metformin 1000mg,chronic,4,300
2024-01-07,57237-0011-01,Lisinopril 10mg,chronic,9,630
2024-01-07,57237-0012-01,Lisinopril 20mg,chronic,5,330
2024-01-07,57237-0021-01,Atorvastatin 20mg,chronic,10,600
2024-01-07,57237-0022-01,Atorvastatin 40mg,chronic,6,480
2024-01-07,57237-0031-01,Amlodipine 5mg,chronic,8,480
2024-01-07,57237-0032-01,Amlodipine 10mg,chronic,6,420
2024-01-07,57237-0041-01,Omeprazole 20mg,chronic,9,690
2024-01-07,57237-0042-01,Omeprazole 40mg,chronic,4,300
2024-01-07,57237-0051-01,Losartan 50mg,chronic,5,390
2024-01-07,57237-0052-01,Losartan 100mg,chronic,4,300
2024-01-07,57237-0061-01,Gabapentin 300mg,chronic,6,540
2024-01-07,57237-0062-01,Gabapentin 600mg,chronic,4,360
2024-01-07,57237-0071-01,Levothyroxine 50mcg,chronic,7,450
2024-01-07,57237-0072-01,Levothyroxine 100mcg,chronic,5,270
2024-01-07,57237-0081-01,Metoprolol 25mg,chronic,8,480
2024-01-07,57237-0082-01,Metoprolol 50mg,chronic,5,390
2024-01-07,57237-0091-01,Sertraline 50mg,chronic,4,300
2024-01-07,57237-0092-01,Sertraline 100mg,chronic,2,60
2024-01-07,57237-0101-01,Escitalopram 10mg,chronic,4,300
2024-01-07,57237-0111-01,Bupropion SR 150mg,chronic,4,180
2024-01-07,57237-0121-01,Hydrochlorothiazide 25mg,chronic,4,240
2024-01-07,57237-0131-01,Furosemide 40mg,chronic,4,240
2024-01-07,57237-0141-01,Carvedilol 6.25mg,chronic,3,270
2024-01-07,57237-0151-01,Pantoprazole 40mg,chronic,3,210
2024-01-07,57237-0161-01,Montelukast 10mg,chronic,2,120
2024-01-07,57237-0171-01,Glipizide 5mg,chronic,3,150
2024-01-07,57237-0181-01,Tamsulosin 0.4mg,chronic,5,270
2024-01-07,57237-0191-01,Alendronate 70mg,chronic,1,12
2024-01-07,57237-0201-01,Amoxicillin 500mg,seasonal,6,90
2024-01-07,57237-0202-01,Amoxicillin 875mg,seasonal,4,44
2024-01-07,57237-0211-01,Azithromycin 250mg,seasonal,5,30
2024-01-07,57237-0221-01,Albuterol Inhaler,seasonal,7,7
2024-01-07,57237-0231-01,Oseltamivir 75mg,seasonal,1,10
2024-01-07,57237-0241-01,Cetirizine 10mg,seasonal,5,330
2024-01-07,57237-0242-01,Loratadine 10mg,seasonal,3,210
2024-01-07,57237-0243-01,Fexofenadine 180mg,seasonal,4,300
2024-01-07,57237-0251-01,Fluticasone Nasal 50mcg,seasonal,1,1
2024-01-07,57237-0261-01,Prednisone 20mg,seasonal,4,32
2024-01-07,57237-0271-01,Doxycycline 100mg,seasonal,4,63
2024-01-07,57237-0281-01,Cephalexin 500mg,seasonal,6,72
2024-01-07,57237-0291-01,Trimethoprim/Sulfa DS,seasonal,1,10
2024-01-07,57237-0301-01,Promethazine 25mg,seasonal,2,24
2024-01-07,57237-0311-01,Ondansetron 4mg,seasonal,4,36
2024-01-07,57237-0401-01,Ibuprofen 600mg,other,4,210
2024-01-07,57237-0402-01,Ibuprofen 800mg,other,3,120
2024-01-07,57237-0411-01,Cyclobenzaprine 10mg,other,6,120
2024-01-07,57237-0421-01,Tramadol 50mg,other,4,180
2024-01-07,57237-0431-01,Oxycodone/APAP 5/325mg,other,1,30
2024-01-07,57237-0441-01,Methylprednisolone 4mg,other,2,42
2024-01-07,57237-0461-01,Alprazolam 0.5mg,other,2,180
2024-01-07,57237-0471-01,Zolpidem 10mg,other,2,60
2024-01-07,57237-0481-01,Hydroxyzine 25mg,other,1,60
2024-01-07,57237-0491-01,Linaclotide 145mcg,other,1,90
2024-01-07,57237-0501-01,Insulin Glargine U-100,other,2,2
2024-01-07,57237-0511-01,Insulin Aspart U-100,other,3,3
2024-01-07,57237-0541-01,Colchicine 0.6mg,other,2,60
2024-01-07,57237-0571-01,Topiramate 25mg,other,3,150
2024-01-07,57237-0581-01,Quetiapine 25mg,other,1,90
2024-01-07,57237-0591-01,Aripiprazole 10mg,other,2,60
2024-01-07,57237-0601-01,Duloxetine 30mg,other,4,180
2024-01-07,57237-0611-01,Venlafaxine ER 75mg,other,2,60
2024-01-07,57237-0631-01,Donepezil 10mg,other,4,120
2024-01-07,57237-0641-01,Rosuvastatin 20mg,other,2,60
2024-01-07,57237-0651-01,Ezetimibe 10mg,other,3,210
2024-01-07,57237-0661-01,Clopidogrel 75mg,other,1,30
2024-01-07,57237-0671-01,Warfarin 5mg,other,2,120
2024-01-07,57237-0681-01,Rivaroxaban 20mg,other,3,210
2024-01-07,57237-0691-01,Apixaban 5mg,other,3,180
2024-01-07,57237-0701-01,Spironolactone 25mg,other,4,180
2024-01-07,57237-0711-01,Clindamycin 300mg,other,1,21
2024-01-07,57237-0721-01,Nitrofurantoin 100mg,other,2,28
2024-01-07,57237-0731-01,Ciprofloxacin 500mg,other,1,10
2024-01-07,57237-0741-01,Metronidazole 500mg,other,1,14
2024-01-07,57237-0751-01,Valacyclovir 500mg,other,1,7
2024-01-07,57237-0761-01,Acyclovir 400mg,other,3,21
2024-01-07,57237-0771-01,Fluconazole 150mg,other,1,1
2024-01-07,57237-0781-01,Nystatin Oral Susp,other,3,3
2024-01-07,57237-0811-01,Metoclopramide 10mg,other,2,60
2024-01-07,57237-0821-01,Dicyclomine 20mg,other,3,120
2024-01-07,57237-0831-01,Famotidine 40mg,other,3,210
2024-01-07,57237-0841-01,Lactulose Solution,other,2,2
2024-01-07,57237-0851-01,Polyethylene Glycol 3350,other,1,1
2024-01-07,57237-0861-01,Testosterone Cypionate,other,2,2
2024-01-07,57237-0881-01,Estradiol 1mg,other,2,180
2024-01-07,57237-0891-01,Norethindrone/EE,other,3,84
2024-01-08,57237-0001-01,Metformin 500mg,chronic,24,1320
2024-01-08,57237-0002-01,Metformin 1000mg,chronic,12,720
2024-01-08,57237-0011-01,Lisinopril 10mg,chronic,16,1080
2024-01-08,57237-0012-01,Lisinopril 20mg,chronic,14,780
2024-01-08,57237-0021-01,Atorvastatin 20mg,chronic,18,1080
2024-01-08,57237-0022-01,Atorvastatin 40mg,chronic,15,1170
2024-01-08,57237-0031-01,Amlodipine 5mg,chronic,18,1320
2024-01-08,57237-0032-01,Amlodipine 10mg,chronic,9,570
2024-01-08,57237-0041-01,Omeprazole 20mg,chronic,22,1500
2024-01-08,57237-0042-01,Omeprazole 40mg,chronic,14,840
2024-01-08,57237-0051-01,Losartan 50mg,chronic,17,930
2024-01-08,57237-0052-01,Losartan 100mg,chronic,4,120
2024-01-08,57237-0061-01,Gabapentin 300mg,chronic,10,900
2024-01-08,57237-0062-01,Gabapentin 600mg,chronic,7,630
2024-01-08,57237-0071-01,Levothyroxine 50mcg,chronic,12,780
2024-01-08,57237-0072-01,Levothyroxine 100mcg,chronic,15,930
2024-01-08,57237-0081-01,Metoprolol 25mg,chronic,13,870
2024-01-08,57237-0082-01,Metoprolol 50mg,chronic,6,480
2024-01-08,57237-0091-01,Sertraline 50mg,chronic,12,480
2024-01-08,57237-0092-01,Sertraline 100mg,chronic,6,360
2024-01-08,57237-0101-01,Escitalopram 10mg,chronic,12,900
2024-01-08,57237-0111-01,Bupropion SR 150mg,chronic,12,840
2024-01-08,57237-0121-01,Hydrochlorothiazide 25mg,chronic,15,990
2024-01-08,57237-0131-01,Furosemide 40mg,chronic,8,540
2024-01-08,57237-0141-01,Carvedilol 6.25mg,chronic,3,210
2024-01-08,57237-0151-01,Pantoprazole 40mg,chronic,10,540
2024-01-08,57237-0161-01,Montelukast 10mg,chronic,11,570
2024-01-08,57237-0171-01,Glipizide 5mg,chronic,4,180
2024-01-08,57237-0181-01,Tamsulosin 0.4mg,chronic,9,630
2024-01-08,57237-0191-01,Alendronate 70mg,chronic,5,44
2024-01-08,57237-0201-01,Amoxicillin 500mg,seasonal,6,80
2024-01-08,57237-0202-01,Amoxicillin 875mg,seasonal,6,72
2024-01-08,57237-0211-01,Azithromycin 250mg,seasonal,5,30
2024-01-08,57237-0221-01,Albuterol Inhaler,seasonal,21,21
2024-01-08,57237-0231-01,Oseltamivir 75mg,seasonal,3,30
2024-01-08,57237-0241-01,Cetirizine 10mg,seasonal,8,540
2024-01-08,57237-0242-01,Loratadine 10mg,seasonal,3,90
2024-01-08,57237-0243-01,Fexofenadine 180mg,seasonal,3,150
2024-01-08,57237-0251-01,Fluticasone Nasal 50mcg,seasonal,4,4
2024-01-08,57237-0261-01,Prednisone 20mg,seasonal,5,41
2024-01-08,57237-0271-01,Doxycycline 100mg,seasonal,4,63
2024-01-08,57237-0281-01,Cephalexin 500mg,seasonal,3,34
2024-01-08,57237-0291-01,Trimethoprim/Sulfa DS,seasonal,4,52
2024-01-08,57237-0301-01,Promethazine 25mg,seasonal,3,52
2024-01-08,57237-0311-01,Ondansetron 4mg,seasonal,7,90
2024-01-08,57237-0401-01,Ibuprofen 600mg,other,7,270
2024-01-08,57237-0402-01,Ibuprofen 800mg,other,9,390
2024-01-08,57237-0411-01,Cyclobenzaprine 10mg,other,4,105
2024-01-08,57237-0421-01,Tramadol 50mg,other,5,270
2024-01-08,57237-0431-01,Oxycodone/APAP 5/325mg,other,6,140
2024-01-08,57237-0441-01,Methylprednisolone 4mg,other,2,42
2024-01-08,57237-0451-01,Clonazepam 0.5mg,other,2,60
2024-01-08,57237-0461-01,Alprazolam 0.5mg,other,4,300
2024-01-08,57237-0471-01,Zolpidem 10mg,other,12,360
2024-01-08,57237-0481-01,Hydroxyzine 25mg,other,8,420
2024-01-08,57237-0491-01,Linaclotide 145mcg,other,2,60
2024-01-08,57237-0501-01,Insulin Glargine U-100,other,7,17
2024-01-08,57237-0511-01,Insulin Aspart U-100,other,1,3
2024-01-08,57237-0521-01,Methotrexate 2.5mg,other,4,24
2024-01-08,57237-0531-01,Allopurinol 300mg,other,7,390
2024-01-08,57237-0541-01,Colchicine 0.6mg,other,5,180
2024-01-08,57237-0551-01,Finasteride 5mg,other,5,210
2024-01-08,57237-0561-01,Sildenafil 50mg,other,2,36
2024-01-08,57237-0571-01,Topiramate 25mg,other,3,150
2024-01-08,57237-0581-01,Quetiapine 25mg,other,3,270
2024-01-08,57237-0591-01,Aripiprazole 10mg,other,7,210
2024-01-08,57237-0601-01,Duloxetine 30mg,other,6,420
2024-01-08,57237-0611-01,Venlafaxine ER 75mg,other,4,120
2024-01-08,57237-0621-01,Memantine 10mg,other,3,120
2024-01-08,57237-0631-01,Donepezil 10mg,other,7,210
2024-01-08,57237-0641-01,Rosuvastatin 20mg,other,9,630
2024-01-08,57237-0651-01,Ezetimibe 10mg,other,3,210
2024-01-08,57237-0661-01,Clopidogrel 75mg,other,6,300
2024-01-08,57237-0671-01,Warfarin 5mg,other,8,360
2024-01-08,57237-0681-01,Rivaroxaban 20mg,other,5,330
2024-01-08,57237-0691-01,Apixaban 5mg,other,6,360
2024-01-08,57237-0701-01,Spironolactone 25mg,other,4,120
2024-01-08,57237-0711-01,Clindamycin 300mg,other,2,49
2024-01-08,57237-0721-01,Nitrofurantoin 100mg,other,4,49
2024-01-08,57237-0731-01,Ciprofloxacin 500mg,other,2,20
2024-01-08,57237-0741-01,Metronidazole 500mg,other,5,91
2024-01-08,57237-0761-01,Acyclovir 400mg,other,4,74
2024-01-08,57237-0771-01,Fluconazole 150mg,other,1,1
2024-01-08,57237-0791-01,Latanoprost 0.005%,other,4,4
2024-01-08,57237-0801-01,Timolol 0.5% Eye,other,2,2
2024-01-08,57237-0811-01,Metoclopramide 10mg,other,3,90
2024-01-08,57237-0821-01,Dicyclomine 20mg,other,5,210
2024-01-08,57237-0831-01,Famotidine 40mg,other,3,150
2024-01-08,57237-0841-01,Lactulose Solution,other,4,4
2024-01-08,57237-0851-01,Polyethylene Glycol 3350,other,3,3
2024-01-08,57237-0861-01,Testosterone Cypionate,other,3,3
2024-01-08,57237-0871-01,Progesterone 200mg,other,3,90
2024-01-08,57237-0881-01,Estradiol 1mg,other,3,210
2024-01-08,57237-0891-01,Norethindrone/EE,other,6,168
2024-01-09,57237-0001-01,Metformin 500mg,chronic,19,1050
2024-01-09,57237-0002-01,Metformin 1000mg,chronic,12,900
2024-01-09,57237-0011-01,Lisinopril 10mg,chronic,21,1530
2024-01-09,57237-0012-01,Lisinopril 20mg,chronic,10,600
2024-01-09,57237-0021-01,Atorvastatin 20mg,chronic,14,1020
2024-01-09,57237-0022-01,Atorvastatin 40mg,chronic,13,690
2024-01-09,57237-0031-01,Amlodipine 5mg,chronic,16,840
2024-01-09,57237-0032-01,Amlodipine 10mg,chronic,13,750
2024-01-09,57237-0041-01,Omeprazole 20mg,chronic,15,990
2024-01-09,57237-0042-01,Omeprazole 40mg,chronic,14,900
2024-01-09,57237-0051-01,Losartan 50mg,chronic,11,750
2024-01-09,57237-0052-01,Losartan 100mg,chronic,8,480
2024-01-09,57237-0061-01,Gabapentin 300mg,chronic,8,720
2024-01-09,57237-0062-01,Gabapentin 600mg,chronic,10,900
2024-01-09,57237-0071-01,Levothyroxine 50mcg,chronic,14,780
2024-01-09,57237-0072-01,Levothyroxine 100mcg,chronic,7,510
2024-01-09,57237-0081-01,Metoprolol 25mg,chronic,17,750
2024-01-09,57237-0082-01,Metoprolol 50mg,chronic,13,930
2024-01-09,57237-0091-01,Sertraline 50mg,chronic,9,630
2024-01-09,57237-0092-01,Sertraline 100mg,chronic,7,390
2024-01-09,57237-0101-01,Escitalopram 10mg,chronic,10,540
2024-01-09,57237-0111-01,Bupropion SR 150mg,chronic,8,300
2024-01-09,57237-0121-01,Hydrochlorothiazide 25mg,chronic,12,780
2024-01-09,57237-0131-01,Furosemide 40mg,chronic,9,450
2024-01-09,57237-0141-01,Carvedilol 6.25mg,chronic,1,90
2024-01-09,57237-0151-01,Pantoprazole 40mg,chronic,11,630
2024-01-09,57237-0161-01,Montelukast 10mg,chronic,9,630
2024-01-09,57237-0171-01,Glipizide 5mg,chronic,6,300
2024-01-09,57237-0181-01,Tamsulosin 0.4mg,chronic,6,360
2024-01-09,57237-0191-01,Alendronate 70mg,chronic,5,36
2024-01-09,57237-0201-01,Amoxicillin 500mg,seasonal,13,201
2024-01-09,57237-0202-01,Amoxicillin 875mg,seasonal,5,66
2024-01-09,57237-0211-01,Azithromycin 250mg,seasonal,5,30
2024-01-09,57237-0221-01,Albuterol Inhaler,seasonal,13,13
2024-01-09,57237-0231-01,Oseltamivir 75mg,seasonal,3,30
2024-01-09,57237-0241-01,Cetirizine 10mg,seasonal,11,630
2024-01-09,57237-0242-01,Loratadine 10mg,seasonal,6,420
2024-01-09,57237-0243-01,Fexofenadine 180mg,seasonal,8,360
2024-01-09,57237-0251-01,Fluticasone Nasal 50mcg,seasonal,4,4
2024-01-09,57237-0261-01,Prednisone 20mg,seasonal,7,62
2024-01-09,57237-0271-01,Doxycycline 100mg,seasonal,2,35
2024-01-09,57237-0281-01,Cephalexin 500mg,seasonal,6,76
2024-01-09,57237-0291-01,Trimethoprim/Sulfa DS,seasonal,2,24
2024-01-09,57237-0301-01,Promethazine 25mg,seasonal,3,52
2024-01-09,57237-0311-01,Ondansetron 4mg,seasonal,9,126
2024-01-09,57237-0401-01,Ibuprofen 600mg,other,16,720
2024-01-09,57237-0402-01,Ibuprofen 800mg,other,6,330
2024-01-09,57237-0411-01,Cyclobenzaprine 10mg,other,7,150
2024-01-09,57237-0421-01,Tramadol 50mg,other,4,210
2024-01-09,57237-0431-01,Oxycodone/APAP 5/325mg,other,2,40
2024-01-09,57237-0441-01,Methylprednisolone 4mg,other,6,126
2024-01-09,57237-0451-01,Clonazepam 0.5mg,other,1,90
2024-01-09,57237-0461-01,Alprazolam 0.5mg,other,1,90
2024-01-09,57237-0471-01,Zolpidem 10mg,other,6,180
2024-01-09,57237-0481-01,Hydroxyzine 25mg,other,4,180
2024-01-09,57237-0491-01,Linaclotide 145mcg,other,2,60
2024-01-09,57237-0501-01,Insulin Glargine U-100,other,2,4
2024-01-09,57237-0511-01,Insulin Aspart U-100,other,2,4
2024-01-09,57237-0521-01,Methotrexate 2.5mg,other,2,12
2024-01-09,57237-0531-01,Allopurinol 300mg,other,6,360
2024-01-09,57237-0541-01,Colchicine 0.6mg,other,6,270
