ds,ndc,drug_name,category,y,source,population,weight,yhat
2025-03-31,57237005201,Losartan 100mg,chronic,54.0,synthetic,5000,0.5,51.6
2025-04-07,57237005201,Losartan 100mg,chronic,46.0,synthetic,5000,0.5,50.1
2025-04-14,57237005201,Losartan 100mg,chronic,64.0,synthetic,5000,0.5,51.6
2025-04-21,57237005201,Losartan 100mg,chronic,53.0,synthetic,5000,0.5,52.1
2025-04-28,57237005201,Losartan 100mg,chronic,63.0,synthetic,5000,0.5,51.0
2025-05-05,57237005201,Losartan 100mg,chronic,42.0,synthetic,5000,0.5,52.9
2025-05-12,57237005201,Losartan 100mg,chronic,51.0,synthetic,5000,0.5,51.5
2025-05-19,57237005201,Losartan 100mg,chronic,69.0,synthetic,5000,0.5,51.0
2025-05-26,57237005201,Losartan 100mg,chronic,45.0,synthetic,5000,0.5,51.8
2025-06-02,57237005201,Losartan 100mg,chronic,45.0,synthetic,5000,0.5,52.1
2025-06-09,57237005201,Losartan 100mg,chronic,54.0,synthetic,5000,0.5,51.8
2025-06-16,57237005201,Losartan 100mg,chronic,58.0,synthetic,5000,0.5,52.4
2025-06-23,57237005201,Losartan 100mg,chronic,58.0,synthetic,5000,0.5,49.3
2025-06-30,57237005201,Losartan 100mg,chronic,66.0,synthetic,5000,0.5,52.0
2025-01-06,57237006101,Gabapentin 300mg,chronic,58.0,synthetic,5000,0.5,77.5
2025-01-13,57237006101,Gabapentin 300mg,chronic,64.0,synthetic,5000,0.5,69.6
2025-01-20,57237006101,Gabapentin 300mg,chronic,70.0,synthetic,5000,0.5,71.5
2025-01-27,57237006101,Gabapentin 300mg,chronic,64.0,synthetic,5000,0.5,64.0
2025-02-03,57237006101,Gabapentin 300mg,chronic,65.0,synthetic,5000,0.5,74.1
2025-02-10,57237006101,Gabapentin 300mg,chronic,92.0,synthetic,5000,0.5,72.8
2025-02-17,57237006101,Gabapentin 300mg,chronic,67.0,synthetic,5000,0.5,74.1
2025-02-24,57237006101,Gabapentin 300mg,chronic,85.0,synthetic,5000,0.5,72.2
2025-03-03,57237006101,Gabapentin 300mg,chronic,72.0,synthetic,5000,0.5,67.1
2025-03-10,57237006101,Gabapentin 300mg,chronic,78.0,synthetic,5000,0.5,75.4
2025-03-17,57237006101,Gabapentin 300mg,chronic,91.0,synthetic,5000,0.5,73.5
2025-03-24,57237006101,Gabapentin 300mg,chronic,64.0,synthetic,5000,0.5,69.7
2025-03-31,57237006101,Gabapentin 300mg,chronic,86.0,synthetic,5000,0.5,68.4
2025-04-07,57237006101,Gabapentin 300mg,chronic,71.0,synthetic,5000,0.5,67.5
2025-04-14,57237006101,Gabapentin 300mg,chronic,100.0,synthetic,5000,0.5,73.1
2025-04-21,57237006101,Gabapentin 300mg,chronic,57.0,synthetic,5000,0.5,74.3
2025-04-28,57237006101,Gabapentin 300mg,chronic,75.0,synthetic,5000,0.5,70.8
2025-05-05,57237006101,Gabapentin 300mg,chronic,72.0,synthetic,5000,0.5,72.7
2025-05-12,57237006101,Gabapentin 300mg,chronic,83.0,synthetic,5000,0.5,70.4
2025-05-19,57237006101,Gabapentin 300mg,chronic,77.0,synthetic,5000,0.5,74.0
2025-05-26,57237006101,Gabapentin 300mg,chronic,89.0,synthetic,5000,0.5,73.2
2025-06-02,57237006101,Gabapentin 300mg,chronic,88.0,synthetic,5000,0.5,74.1
2025-06-09,57237006101,Gabapentin 300mg,chronic,69.0,synthetic,5000,0.5,71.8
2025-06-16,57237006101,Gabapentin 300mg,chronic,65.0,synthetic,5000,0.5,72.3
2025-06-23,57237006101,Gabapentin 300mg,chronic,84.0,synthetic,5000,0.5,73.1
2025-06-30,57237006101,Gabapentin 300mg,chronic,76.0,synthetic,5000,0.5,71.6
2025-01-06,57237006201,Gabapentin 600mg,chronic,47.0,synthetic,5000,0.5,45.0
2025-01-13,57237006201,Gabapentin 600mg,chronic,44.0,synthetic,5000,0.5,47.2
2025-01-20,57237006201,Gabapentin 600mg,chronic,51.0,synthetic,5000,0.5,43.0
2025-01-27,57237006201,Gabapentin 600mg,chronic,45.0,synthetic,5000,0.5,45.6
2025-02-03,57237006201,Gabapentin 600mg,chronic,44.0,synthetic,5000,0.5,45.5
2025-02-10,57237006201,Gabapentin 600mg,chronic,61.0,synthetic,5000,0.5,42.7
2025-02-17,57237006201,Gabapentin 600mg,chronic,46.0,synthetic,5000,0.5,47.5
2025-02-24,57237006201,Gabapentin 600mg,chronic,50.0,synthetic,5000,0.5,45.2
2025-03-03,57237006201,Gabapentin 600mg,chronic,61.0,synthetic,5000,0.5,48.4
2025-03-10,57237006201,Gabapentin 600mg,chronic,49.0,synthetic,5000,0.5,47.7
2025-03-17,57237006201,Gabapentin 600mg,chronic,54.0,synthetic,5000,0.5,45.1
2025-03-24,57237006201,Gabapentin 600mg,chronic,45.0,synthetic,5000,0.5,49.5
2025-03-31,57237006201,Gabapentin 600mg,chronic,52.0,synthetic,5000,0.5,47.7
2025-04-07,57237006201,Gabapentin 600mg,chronic,41.0,synthetic,5000,0.5,48.5
2025-04-14,57237006201,Gabapentin 600mg,chronic,64.0,synthetic,5000,0.5,50.8
2025-04-21,57237006201,Gabapentin 600mg,chronic,51.0,synthetic,5000,0.5,50.0
2025-04-28,57237006201,Gabapentin 600mg,chronic,52.0,synthetic,5000,0.5,49.3
2025-05-05,57237006201,Gabapentin 600mg,chronic,51.0,synthetic,5000,0.5,51.8
2025-05-12,57237006201,Gabapentin 600mg,chronic,65.0,synthetic,5000,0.5,51.6
2025-05-19,57237006201,Gabapentin 600mg,chronic,55.0,synthetic,5000,0.5,52.6
2025-05-26,57237006201,Gabapentin 600mg,chronic,46.0,synthetic,5000,0.5,50.6
2025-06-02,57237006201,Gabapentin 600mg,chronic,50.0,synthetic,5000,0.5,51.4
2025-06-09,57237006201,Gabapentin 600mg,chronic,44.0,synthetic,5000,0.5,48.4
2025-06-16,57237006201,Gabapentin 600mg,chronic,59.0,synthetic,5000,0.5,49.5
2025-06-23,57237006201,Gabapentin 600mg,chronic,47.0,synthetic,5000,0.5,49.5
2025-06-30,57237006201,Gabapentin 600mg,chronic,64.0,synthetic,5000,0.5,49.7
2025-01-06,57237007101,Levothyroxine 50mcg,chronic,70.0,synthetic,5000,0.5,102.5
2025-01-13,57237007101,Levothyroxine 50mcg,chronic,95.0,synthetic,5000,0.5,2.8
2025-01-20,57237007101,Levothyroxine 50mcg,chronic,80.0,synthetic,5000,0.5,104.4
2025-01-27,57237007101,Levothyroxine 50mcg,chronic,87.0,synthetic,5000,0.5,82.0
2025-02-03,57237007101,Levothyroxine 50mcg,chronic,100.0,synthetic,5000,0.5,20.9
2025-02-10,57237007101,Levothyroxine 50mcg,chronic,103.0,synthetic,5000,0.5,86.1
2025-02-17,57237007101,Levothyroxine 50mcg,chronic,88.0,synthetic,5000,0.5,69.7
2025-02-24,57237007101,Levothyroxine 50mcg,chronic,81.0,synthetic,5000,0.5,43.6
2025-03-03,57237007101,Levothyroxine 50mcg,chronic,82.0,synthetic,5000,0.5,83.0
2025-03-10,57237007101,Levothyroxine 50mcg,chronic,87.0,synthetic,5000,0.5,61.6
2025-03-17,57237007101,Levothyroxine 50mcg,chronic,93.0,synthetic,5000,0.5,54.3
2025-03-24,57237007101,Levothyroxine 50mcg,chronic,84.0,synthetic,5000,0.5,77.5
2025-03-31,57237007101,Levothyroxine 50mcg,chronic,99.0,synthetic,5000,0.5,48.5
2025-04-07,57237007101,Levothyroxine 50mcg,chronic,90.0,synthetic,5000,0.5,58.2
2025-04-14,57237007101,Levothyroxine 50mcg,chronic,92.0,synthetic,5000,0.5,72.3
2025-04-21,57237007101,Levothyroxine 50mcg,chronic,90.0,synthetic,5000,0.5,65.7
2025-04-28,57237007101,Levothyroxine 50mcg,chronic,96.0,synthetic,5000,0.5,73.8
2025-05-05,57237007101,Levothyroxine 50mcg,chronic,98.0,synthetic,5000,0.5,64.7
2025-05-12,57237007101,Levothyroxine 50mcg,chronic,112.0,synthetic,5000,0.5,61.6
2025-05-19,57237007101,Levothyroxine 50mcg,chronic,97.0,synthetic,5000,0.5,72.8
2025-05-26,57237007101,Levothyroxine 50mcg,chronic,107.0,synthetic,5000,0.5,60.2
2025-06-02,57237007101,Levothyroxine 50mcg,chronic,93.0,synthetic,5000,0.5,71.5
2025-06-09,57237007101,Levothyroxine 50mcg,chronic,86.0,synthetic,5000,0.5,61.5
2025-06-16,57237007101,Levothyroxine 50mcg,chronic,97.0,synthetic,5000,0.5,63.6
2025-06-23,57237007101,Levothyroxine 50mcg,chronic,75.0,synthetic,5000,0.5,64.6
2025-06-30,57237007101,Levothyroxine 50mcg,chronic,106.0,synthetic,5000,0.5,66.3
2025-01-06,57237007201,Levothyroxine 100mcg,chronic,62.0,synthetic,5000,0.5,76.5
2025-01-13,57237007201,Levothyroxine 100mcg,chronic,79.0,synthetic,5000,0.5,60.9
2025-01-20,57237007201,Levothyroxine 100mcg,chronic,64.0,synthetic,5000,0.5,69.6
2025-01-27,57237007201,Levothyroxine 100mcg,chronic,79.0,synthetic,5000,0.5,63.0
2025-02-03,57237007201,Levothyroxine 100mcg,chronic,77.0,synthetic,5000,0.5,65.4
2025-02-10,57237007201,Levothyroxine 100mcg,chronic,58.0,synthetic,5000,0.5,73.4
2025-02-17,57237007201,Levothyroxine 100mcg,chronic,57.0,synthetic,5000,0.5,67.0
2025-02-24,57237007201,Levothyroxine 100mcg,chronic,73.0,synthetic,5000,0.5,66.2
2025-03-03,57237007201,Levothyroxine 100mcg,chronic,65.0,synthetic,5000,0.5,66.2
2025-03-10,57237007201,Levothyroxine 100mcg,chronic,58.0,synthetic,5000,0.5,62.8
2025-03-17,57237007201,Levothyroxine 100mcg,chronic,53.0,synthetic,5000,0.5,67.0
2025-03-24,57237007201,Levothyroxine 100mcg,chronic,71.0,synthetic,5000,0.5,58.8
2025-03-31,57237007201,Levothyroxine 100mcg,chronic,76.0,synthetic,5000,0.5,60.5
2025-04-07,57237007201,Levothyroxine 100mcg,chronic,79.0,synthetic,5000,0.5,63.1
2025-04-14,57237007201,Levothyroxine 100mcg,chronic,64.0,synthetic,5000,0.5,68.3
2025-04-21,57237007201,Levothyroxine 100mcg,chronic,70.0,synthetic,5000,0.5,70.7
2025-04-28,57237007201,Levothyroxine 100mcg,chronic,64.0,synthetic,5000,0.5,61.1
2025-05-05,57237007201,Levothyroxine 100mcg,chronic,70.0,synthetic,5000,0.5,63.9
2025-05-12,57237007201,Levothyroxine 100mcg,chronic,63.0,synthetic,5000,0.5,61.8
2025-05-19,57237007201,Levothyroxine 100mcg,chronic,74.0,synthetic,5000,0.5,67.1
2025-05-26,57237007201,Levothyroxine 100mcg,chronic,75.0,synthetic,5000,0.5,68.1
2025-06-02,57237007201,Levothyroxine 100mcg,chronic,77.0,synthetic,5000,0.5,64.6
2025-06-09,57237007201,Levothyroxine 100mcg,chronic,70.0,synthetic,5000,0.5,65.6
2025-06-16,57237007201,Levothyroxine 100mcg,chronic,69.0,synthetic,5000,0.5,65.0
2025-06-23,57237007201,Levothyroxine 100mcg,chronic,68.0,synthetic,5000,0.5,60.5
2025-06-30,57237007201,Levothyroxine 100mcg,chronic,68.0,synthetic,5000,0.5,64.7
2025-01-06,57237008101,Metoprolol 25mg,chronic,65.0,synthetic,5000,0.5,85.0
2025-01-13,57237008101,Metoprolol 25mg,chronic,85.0,synthetic,5000,0.5,202.4
2025-01-20,57237008101,Metoprolol 25mg,chronic,86.0,synthetic,5000,0.5,70.6
2025-01-27,57237008101,Metoprolol 25mg,chronic,94.0,synthetic,5000,0.5,114.5
2025-02-03,57237008101,Metoprolol 25mg,chronic,74.0,synthetic,5000,0.5,100.2
2025-02-10,57237008101,Metoprolol 25mg,chronic,74.0,synthetic,5000,0.5,76.2
2025-02-17,57237008101,Metoprolol 25mg,chronic,78.0,synthetic,5000,0.5,117.4
2025-02-24,57237008101,Metoprolol 25mg,chronic,72.0,synthetic,5000,0.5,82.4
2025-03-03,57237008101,Metoprolol 25mg,chronic,79.0,synthetic,5000,0.5,86.1
2025-03-10,57237008101,Metoprolol 25mg,chronic,81.0,synthetic,5000,0.5,87.1
2025-03-17,57237008101,Metoprolol 25mg,chronic,75.0,synthetic,5000,0.5,79.7
2025-03-24,57237008101,Metoprolol 25mg,chronic,88.0,synthetic,5000,0.5,75.1
2025-03-31,57237008101,Metoprolol 25mg,chronic,87.0,synthetic,5000,0.5,62.6
2025-04-07,57237008101,Metoprolol 25mg,chronic,89.0,synthetic,5000,0.5,84.9
2025-04-14,57237008101,Metoprolol 25mg,chronic,92.0,synthetic,5000,0.5,73.5
2025-04-21,57237008101,Metoprolol 25mg,chronic,88.0,synthetic,5000,0.5,77.8
2025-04-28,57237008101,Metoprolol 25mg,chronic,88.0,synthetic,5000,0.5,77.2
2025-05-05,57237008101,Metoprolol 25mg,chronic,89.0,synthetic,5000,0.5,75.2
2025-05-12,57237008101,Metoprolol 25mg,chronic,93.0,synthetic,5000,0.5,82.8
2025-05-19,57237008101,Metoprolol 25mg,chronic,69.0,synthetic,5000,0.5,81.3
2025-05-26,57237008101,Metoprolol 25mg,chronic,88.0,synthetic,5000,0.5,73.5
2025-06-02,57237008101,Metoprolol 25mg,chronic,93.0,synthetic,5000,0.5,82.9
2025-06-09,57237008101,Metoprolol 25mg,chronic,94.0,synthetic,5000,0.5,74.3
2025-06-16,57237008101,Metoprolol 25mg,chronic,78.0,synthetic,5000,0.5,77.1
2025-06-23,57237008101,Metoprolol 25mg,chronic,65.0,synthetic,5000,0.5,76.8
2025-06-30,57237008101,Metoprolol 25mg,chronic,89.0,synthetic,5000,0.5,75.6
2025-01-06,57237008201,Metoprolol 50mg,chronic,63.0,synthetic,5000,0.5,78.1
2025-01-13,57237008201,Metoprolol 50mg,chronic,82.0,synthetic,5000,0.5,67.8
2025-01-20,57237008201,Metoprolol 50mg,chronic,67.0,synthetic,5000,0.5,71.9
2025-01-27,57237008201,Metoprolol 50mg,chronic,64.0,synthetic,5000,0.5,71.2
2025-02-03,57237008201,Metoprolol 50mg,chronic,67.0,synthetic,5000,0.5,72.3
2025-02-10,57237008201,Metoprolol 50mg,chronic,65.0,synthetic,5000,0.5,72.2
2025-02-17,57237008201,Metoprolol 50mg,chronic,64.0,synthetic,5000,0.5,71.2
2025-02-24,57237008201,Metoprolol 50mg,chronic,59.0,synthetic,5000,0.5,70.8
2025-03-03,57237008201,Metoprolol 50mg,chronic,49.0,synthetic,5000,0.5,73.3
2025-03-10,57237008201,Metoprolol 50mg,chronic,79.0,synthetic,5000,0.5,69.5
2025-03-17,57237008201,Metoprolol 50mg,chronic,80.0,synthetic,5000,0.5,72.9
2025-03-24,57237008201,Metoprolol 50mg,chronic,64.0,synthetic,5000,0.5,68.6
2025-03-31,57237008201,Metoprolol 50mg,chronic,85.0,synthetic,5000,0.5,69.7
2025-04-07,57237008201,Metoprolol 50mg,chronic,65.0,synthetic,5000,0.5,74.2
2025-04-14,57237008201,Metoprolol 50mg,chronic,87.0,synthetic,5000,0.5,72.7
2025-04-21,57237008201,Metoprolol 50mg,chronic,72.0,synthetic,5000,0.5,73.9
2025-04-28,57237008201,Metoprolol 50mg,chronic,61.0,synthetic,5000,0.5,69.7
2025-05-05,57237008201,Metoprolol 50mg,chronic,71.0,synthetic,5000,0.5,71.4
2025-05-12,57237008201,Metoprolol 50mg,chronic,72.0,synthetic,5000,0.5,72.1
2025-05-19,57237008201,Metoprolol 50mg,chronic,56.0,synthetic,5000,0.5,71.8
2025-05-26,57237008201,Metoprolol 50mg,chronic,59.0,synthetic,5000,0.5,73.5
2025-06-02,57237008201,Metoprolol 50mg,chronic,69.0,synthetic,5000,0.5,71.0
2025-06-09,57237008201,Metoprolol 50mg,chronic,63.0,synthetic,5000,0.5,71.0
2025-06-16,57237008201,Metoprolol 50mg,chronic,61.0,synthetic,5000,0.5,70.3
2025-06-23,57237008201,Metoprolol 50mg,chronic,64.0,synthetic,5000,0.5,70.8
2025-06-30,57237008201,Metoprolol 50mg,chronic,73.0,synthetic,5000,0.5,72.7
2025-01-06,57237009101,Sertraline 50mg,chronic,66.0,synthetic,5000,0.5,0.6
2025-01-13,57237009101,Sertraline 50mg,chronic,80.0,synthetic,5000,0.5,3.8
2025-01-20,57237009101,Sertraline 50mg,chronic,68.0,synthetic,5000,0.5,70.9
2025-01-27,57237009101,Sertraline 50mg,chronic,80.0,synthetic,5000,0.5,0.0
2025-02-03,57237009101,Sertraline 50mg,chronic,84.0,synthetic,5000,0.5,15.6
2025-02-10,57237009101,Sertraline 50mg,chronic,85.0,synthetic,5000,0.5,58.7
2025-02-17,57237009101,Sertraline 50mg,chronic,64.0,synthetic,5000,0.5,1.9
2025-02-24,57237009101,Sertraline 50mg,chronic,60.0,synthetic,5000,0.5,18.6
2025-03-03,57237009101,Sertraline 50mg,chronic,81.0,synthetic,5000,0.5,58.7
2025-03-10,57237009101,Sertraline 50mg,chronic,75.0,synthetic,5000,0.5,7.3
2025-03-17,57237009101,Sertraline 50mg,chronic,70.0,synthetic,5000,0.5,32.7
2025-03-24,57237009101,Sertraline 50mg,chronic,62.0,synthetic,5000,0.5,45.0
2025-03-31,57237009101,Sertraline 50mg,chronic,74.0,synthetic,5000,0.5,17.2
2025-04-07,57237009101,Sertraline 50mg,chronic,86.0,synthetic,5000,0.5,37.4
2025-04-14,57237009101,Sertraline 50mg,chronic,69.0,synthetic,5000,0.5,38.3
2025-04-21,57237009101,Sertraline 50mg,chronic,66.0,synthetic,5000,0.5,22.5
2025-04-28,57237009101,Sertraline 50mg,chronic,83.0,synthetic,5000,0.5,37.1
2025-05-05,57237009101,Sertraline 50mg,chronic,65.0,synthetic,5000,0.5,32.6
2025-05-12,57237009101,Sertraline 50mg,chronic,78.0,synthetic,5000,0.5,31.1
2025-05-19,57237009101,Sertraline 50mg,chronic,82.0,synthetic,5000,0.5,35.5
2025-05-26,57237009101,Sertraline 50mg,chronic,80.0,synthetic,5000,0.5,28.3
2025-06-02,57237009101,Sertraline 50mg,chronic,63.0,synthetic,5000,0.5,33.5
2025-06-09,57237009101,Sertraline 50mg,chronic,70.0,synthetic,5000,0.5,33.2
2025-06-16,57237009101,Sertraline 50mg,chronic,81.0,synthetic,5000,0.5,29.2
2025-06-23,57237009101,Sertraline 50mg,chronic,91.0,synthetic,5000,0.5,31.0
2025-06-30,57237009101,Sertraline 50mg,chronic,88.0,synthetic,5000,0.5,32.1
2025-01-06,57237009201,Sertraline 100mg,chronic,52.0,synthetic,5000,0.5,52.7
2025-01-13,57237009201,Sertraline 100mg,chronic,44.0,synthetic,5000,0.5,40.0
2025-01-20,57237009201,Sertraline 100mg,chronic,47.0,synthetic,5000,0.5,51.5
2025-01-27,57237009201,Sertraline 100mg,chronic,55.0,synthetic,5000,0.5,41.7
2025-02-03,57237009201,Sertraline 100mg,chronic,54.0,synthetic,5000,0.5,46.9
2025-02-10,57237009201,Sertraline 100mg,chronic,58.0,synthetic,5000,0.5,49.0
2025-02-17,57237009201,Sertraline 100mg,chronic,48.0,synthetic,5000,0.5,46.4
2025-02-24,57237009201,Sertraline 100mg,chronic,66.0,synthetic,5000,0.5,44.5
2025-03-03,57237009201,Sertraline 100mg,chronic,43.0,synthetic,5000,0.5,47.1
2025-03-10,57237009201,Sertraline 100mg,chronic,52.0,synthetic,5000,0.5,45.7
2025-03-17,57237009201,Sertraline 100mg,chronic,58.0,synthetic,5000,0.5,45.7
2025-03-24,57237009201,Sertraline 100mg,chronic,47.0,synthetic,5000,0.5,48.2
2025-03-31,57237009201,Sertraline 100mg,chronic,60.0,synthetic,5000,0.5,43.8
2025-04-07,57237009201,Sertraline 100mg,chronic,55.0,synthetic,5000,0.5,49.9
2025-04-14,57237009201,Sertraline 100mg,chronic,57.0,synthetic,5000,0.5,48.6
2025-04-21,57237009201,Sertraline 100mg,chronic,49.0,synthetic,5000,0.5,49.0
2025-04-28,57237009201,Sertraline 100mg,chronic,65.0,synthetic,5000,0.5,50.8
2025-05-05,57237009201,Sertraline 100mg,chronic,47.0,synthetic,5000,0.5,47.4
2025-05-12,57237009201,Sertraline 100mg,chronic,50.0,synthetic,5000,0.5,50.0
2025-05-19,57237009201,Sertraline 100mg,chronic,58.0,synthetic,5000,0.5,51.2
2025-05-26,57237009201,Sertraline 100mg,chronic,52.0,synthetic,5000,0.5,51.2
2025-06-02,57237009201,Sertraline 100mg,chronic,51.0,synthetic,5000,0.5,51.4
2025-06-09,57237009201,Sertraline 100mg,chronic,50.0,synthetic,5000,0.5,47.0
2025-06-16,57237009201,Sertraline 100mg,chronic,53.0,synthetic,5000,0.5,49.6
2025-06-23,57237009201,Sertraline 100mg,chronic,56.0,synthetic,5000,0.5,49.4
2025-06-30,57237009201,Sertraline 100mg,chronic,70.0,synthetic,5000,0.5,49.1
2025-01-06,57237010101,Escitalopram 10mg,chronic,76.0,synthetic,5000,0.5,75.9
2025-01-13,57237010101,Escitalopram 10mg,chronic,81.0,synthetic,5000,0.5,64.7
2025-01-20,57237010101,Escitalopram 10mg,chronic,72.0,synthetic,5000,0.5,77.6
2025-01-27,57237010101,Escitalopram 10mg,chronic,72.0,synthetic,5000,0.5,68.3
2025-02-03,57237010101,Escitalopram 10mg,chronic,61.0,synthetic,5000,0.5,71.5
2025-02-10,57237010101,Escitalopram 10mg,chronic,79.0,synthetic,5000,0.5,72.1
2025-02-17,57237010101,Escitalopram 10mg,chronic,58.0,synthetic,5000,0.5,67.4
2025-02-24,57237010101,Escitalopram 10mg,chronic,73.0,synthetic,5000,0.5,73.3
2025-03-03,57237010101,Escitalopram 10mg,chronic,72.0,synthetic,5000,0.5,71.8
2025-03-10,57237010101,Escitalopram 10mg,chronic,66.0,synthetic,5000,0.5,68.7
2025-03-17,57237010101,Escitalopram 10mg,chronic,65.0,synthetic,5000,0.5,72.5
2025-03-24,57237010101,Escitalopram 10mg,chronic,53.0,synthetic,5000,0.5,67.6
2025-03-31,57237010101,Escitalopram 10mg,chronic,68.0,synthetic,5000,0.5,71.9
2025-04-07,57237010101,Escitalopram 10mg,chronic,75.0,synthetic,5000,0.5,73.9
2025-04-14,57237010101,Escitalopram 10mg,chronic,81.0,synthetic,5000,0.5,71.3
2025-04-21,57237010101,Escitalopram 10mg,chronic,74.0,synthetic,5000,0.5,75.2
2025-04-28,57237010101,Escitalopram 10mg,chronic,67.0,synthetic,5000,0.5,71.7
2025-05-05,57237010101,Escitalopram 10mg,chronic,53.0,synthetic,5000,0.5,72.2
2025-05-12,57237010101,Escitalopram 10mg,chronic,70.0,synthetic,5000,0.5,72.6
2025-05-19,57237010101,Escitalopram 10mg,chronic,79.0,synthetic,5000,0.5,73.2
2025-05-26,57237010101,Escitalopram 10mg,chronic,67.0,synthetic,5000,0.5,73.8
2025-06-02,57237010101,Escitalopram 10mg,chronic,63.0,synthetic,5000,0.5,72.5
2025-06-09,57237010101,Escitalopram 10mg,chronic,66.0,synthetic,5000,0.5,71.1
2025-06-16,57237010101,Escitalopram 10mg,chronic,70.0,synthetic,5000,0.5,71.5
2025-06-23,57237010101,Escitalopram 10mg,chronic,52.0,synthetic,5000,0.5,71.2
2025-06-30,57237010101,Escitalopram 10mg,chronic,78.0,synthetic,5000,0.5,71.7
2025-01-06,57237011101,Bupropion SR 150mg,chronic,47.0,synthetic,5000,0.5,68.3
2025-01-13,57237011101,Bupropion SR 150mg,chronic,65.0,synthetic,5000,0.5,59.4
2025-01-20,57237011101,Bupropion SR 150mg,chronic,62.0,synthetic,5000,0.5,67.9
2025-01-27,57237011101,Bupropion SR 150mg,chronic,54.0,synthetic,5000,0.5,63.0
2025-02-03,57237011101,Bupropion SR 150mg,chronic,63.0,synthetic,5000,0.5,64.4
2025-02-10,57237011101,Bupropion SR 150mg,chronic,58.0,synthetic,5000,0.5,70.9
2025-02-17,57237011101,Bupropion SR 150mg,chronic,46.0,synthetic,5000,0.5,68.0
2025-02-24,57237011101,Bupropion SR 150mg,chronic,60.0,synthetic,5000,0.5,61.3
2025-03-03,57237011101,Bupropion SR 150mg,chronic,57.0,synthetic,5000,0.5,63.2
2025-03-10,57237011101,Bupropion SR 150mg,chronic,70.0,synthetic,5000,0.5,61.5
2025-03-17,57237011101,Bupropion SR 150mg,chronic,74.0,synthetic,5000,0.5,66.0
2025-03-24,57237011101,Bupropion SR 150mg,chronic,49.0,synthetic,5000,0.5,58.9
2025-03-31,57237011101,Bupropion SR 150mg,chronic,70.0,synthetic,5000,0.5,62.6
2025-04-07,57237011101,Bupropion SR 150mg,chronic,66.0,synthetic,5000,0.5,62.0
2025-04-14,57237011101,Bupropion SR 150mg,chronic,73.0,synthetic,5000,0.5,65.1
2025-04-21,57237011101,Bupropion SR 150mg,chronic,55.0,synthetic,5000,0.5,68.3
2025-04-28,57237011101,Bupropion SR 150mg,chronic,72.0,synthetic,5000,0.5,65.5
2025-05-05,57237011101,Bupropion SR 150mg,chronic,55.0,synthetic,5000,0.5,66.4
2025-05-12,57237011101,Bupropion SR 150mg,chronic,60.0,synthetic,5000,0.5,65.5
2025-05-19,57237011101,Bupropion SR 150mg,chronic,61.0,synthetic,5000,0.5,65.4
2025-05-26,57237011101,Bupropion SR 150mg,chronic,70.0,synthetic,5000,0.5,66.7
2025-06-02,57237011101,Bupropion SR 150mg,chronic,53.0,synthetic,5000,0.5,69.6
2025-06-09,57237011101,Bupropion SR 150mg,chronic,63.0,synthetic,5000,0.5,63.8
2025-06-16,57237011101,Bupropion SR 150mg,chronic,51.0,synthetic,5000,0.5,65.5
2025-06-23,57237011101,Bupropion SR 150mg,chronic,63.0,synthetic,5000,0.5,66.4
2025-06-30,57237011101,Bupropion SR 150mg,chronic,77.0,synthetic,5000,0.5,62.9
2025-01-06,57237012101,Hydrochlorothiazide 25mg,chronic,74.0,synthetic,5000,0.5,79.0
2025-01-13,57237012101,Hydrochlorothiazide 25mg,chronic,100.0,synthetic,5000,0.5,20.5
2025-01-20,57237012101,Hydrochlorothiazide 25mg,chronic,66.0,synthetic,5000,0.5,78.5
2025-01-27,57237012101,Hydrochlorothiazide 25mg,chronic,68.0,synthetic,5000,0.5,71.3
2025-02-03,57237012101,Hydrochlorothiazide 25mg,chronic,63.0,synthetic,5000,0.5,49.7
2025-02-10,57237012101,Hydrochlorothiazide 25mg,chronic,79.0,synthetic,5000,0.5,66.3
2025-02-17,57237012101,Hydrochlorothiazide 25mg,chronic,82.0,synthetic,5000,0.5,60.9
2025-02-24,57237012101,Hydrochlorothiazide 25mg,chronic,91.0,synthetic,5000,0.5,49.2
2025-03-03,57237012101,Hydrochlorothiazide 25mg,chronic,73.0,synthetic,5000,0.5,69.0
2025-03-10,57237012101,Hydrochlorothiazide 25mg,chronic,77.0,synthetic,5000,0.5,58.0
2025-03-17,57237012101,Hydrochlorothiazide 25mg,chronic,74.0,synthetic,5000,0.5,51.3
